time,tradeDate,nominal,dv01,recTrader,recEndState,security,platform,buySell,cName,isVoice,won,tradedAway,tiedAway,rejected,sign,countryCode,bondType,currency,securityClass,desk,sector,maturityDate,classification,Salesperson,RMHF
57:01.7,03/03/2019,3117562.953,2284.986389,trader47,CustomerRejected,security362,Tradeweb,Receive,client128,0,0,0,0,0,-1,US,TBILL,USD,TBILL,UST,0-2,20/09/2020,InfLinked,salesperson4,RealMoney
17:09.0,03/03/2019,1284170.002,1080.412601,trader47,DealerExpired,security399,Tradeweb,Buy,client128,0,0,0,0,0,1,SG,EuroUSD,USD,BOND,CREDIT-AEJ,Oct-30,22/06/2038,InfLinked,salesperson4,RealMoney
11:11.0,02/11/2019,1752434.96,1684.956687,trader47,Done,security214,Tradeweb,Buy,client128,0,1,0,0,0,1,DE,EuroAUD,AUD,MEDIUM-TERM-NOTE,[NULL],3.5-5.5,22/05/2019,InfLinked,salesperson2,HedgeFund
06:03.3,02/11/2019,486611.9235,464.9951179,trader47,DealerExpired,security366,Tradeweb,Sell,client128,0,0,0,0,0,-1,PH,EuroUSD,USD,BOND,CREDIT-AEJ,Oct-30,26/01/2020,InfLinked,salesperson3,RealMoney
23:09.4,02/11/2019,1735086.27,1594.673415,trader47,DoneTied,security410,Tradeweb,Receive,client128,0,1,0,0,0,-1,JP,JPNCorp,JPY,BOND,[NULL],5.5-10,03/05/2026,InfLinked,salesperson7,HedgeFund
06:39.0,02/11/2019,43988186.91,9658.799763,trader15,TradedAway,security482,VOICE,Market,client160,1,0,1,0,0,[NULL],JP,JGB (Reopen),JPY,JGB,JGB,Oct-30,25/05/2025,InfLinked,salesperson3,HedgeFund
57:40.4,02/11/2019,7114864.529,10739.61043,trader31,CustomerExpired,security483,VOICE,Buy,client188,1,0,0,0,0,1,SI,EuroEUR,EUR,BOND,EGB,5.5-10,06/04/2020,InfLinked,salesperson6,RealMoney
10:13.5,02/11/2019,10988628.26,9759.348224,trader14,CustomerRejected,security94,Tradeweb,Buy,client193,0,0,0,0,0,1,DE,EuroEUR,EUR,EGB,INF-EMEA,0-2,15/11/2020,InfLinked,salesperson9,HedgeFund
09:22.1,02/11/2019,5996271.522,9449.665225,trader14,DoneTied,security262,Tradeweb,Sell,client193,0,1,0,0,0,-1,[NULL],[NULL],JPY,IRS_JPY,[NULL],2-3.5,15/05/2031,InfLinked,salesperson8,RealMoney
01:37.8,02/11/2019,468600827.3,1032661.815,trader48,CustomerRejected,security484,Tradeweb,Buy,client21,0,0,0,0,0,1,DE,EuroAUD,AUD,MEDIUM-TERM-NOTE,JGB,5.5-10,20/09/2026,InfLinked,salesperson6,HedgeFund
59:31.3,02/11/2019,178331975.6,127539.7399,trader48,TradedAwayTied,security427,Bloomberg,Sell,client194,0,0,0,1,0,-1,HK,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,0-2,15/08/2048,InfLinked,salesperson3,HedgeFund
59:21.1,02/11/2019,347580552.7,40269.68974,trader10,Covered,security485,Tradeweb,Receive,client45,0,0,0,0,0,-1,JP,JGB (Reopen),JPY,JGB,JGB,Oct-30,07/09/2023,InfLinked,salesperson6,RealMoney
21:28.3,02/11/2019,6760747.714,2229.115103,trader10,Done,security486,Tradeweb,Sell,client45,0,1,0,0,0,-1,JP,JGB (Reopen),JPY,JGB,JGB,Oct-30,30/04/2023,InfLinked,salesperson9,RealMoney
11:46.8,02/11/2019,107979604.7,95795.27366,trader10,CustomerRejected,security75,Bloomberg,Receive,client39,0,0,0,0,0,-1,BE,BGB,EUR,EGB,INF-EMEA,0-2,30/09/2021,InfLinked,salesperson2,RealMoney
08:36.7,02/11/2019,1102520.532,0,trader5,DoneTied,security487,Bloomberg,Receive,client99,0,1,0,0,0,-1,DE,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,5.5-10,30/07/2026,InfLinked,salesperson3,RealMoney
12:24.7,02/11/2019,266519.8527,92.05165275,trader26,TradedAway,security337,VOICE,Market,client87,1,0,1,0,0,[NULL],IT,BTPS,EUR,EGB,EGB,2-3.5,01/03/2035,InfLinked,salesperson0,HedgeFund
14:32.9,02/11/2019,690243407.5,55305.75303,trader10,Covered,security319,Tradeweb,Receive,client45,0,0,0,0,0,-1,BE,BGB,EUR,EGB,EGB,30+,15/02/2024,InfLinked,salesperson2,RealMoney
15:51.6,02/11/2019,554973398.1,104196.2555,trader10,CoveredTied,security488,Tradeweb,Sell,client45,0,0,0,0,0,-1,NL,NETHER,EUR,EGB,EGB,Oct-30,15/01/2020,InfLinked,salesperson2,RealMoney
22:07.9,14/11/2019,14393784.14,14389.63331,trader47,CustomerExpired,security71,Bloomberg,Sell,client195,0,0,0,0,0,-1,FR,FRTR,EUR,EGB,EGB,3.5-5.5,01/09/2021,InfLinked,salesperson5,HedgeFund
22:54.0,14/11/2019,36933316.46,11161.61158,trader51,Covered,security489,Bloomberg,Buy,client161,0,0,0,0,0,1,HK,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,5.5-10,22/07/2027,InfLinked,salesperson3,HedgeFund
06:00.7,14/11/2019,13242136.55,3801.173181,trader0,CoveredTied,security490,Tradeweb,Buy,client21,0,0,0,0,0,1,DE,EuroEUR,EUR,EGB,INF-EMEA,2-3.5,21/10/2024,CADES,salesperson8,RealMoney
17:18.0,14/11/2019,63759213.33,8224.93852,trader10,Covered,security324,Tradeweb,Pay,client45,0,0,0,0,0,1,AT,RAGB,EUR,EGB,EGB,30+,09/08/2019,[NULL],salesperson0,HedgeFund
04:10.1,14/11/2019,438172903.4,165142.4987,trader10,TradedAway,security491,Tradeweb,Pay,client45,0,0,1,0,0,1,US,TBOND (IL),USD,TIPS-NOTE,INF-AMER,0-2,15/08/2020,Floating,salesperson5,RealMoney
20:47.6,14/11/2019,98061417.44,98035.29015,trader47,CustomerRejected,security71,Bloomberg,Pay,client195,0,0,0,0,0,1,DE,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,Oct-30,25/05/2023,Floating,salesperson6,HedgeFund
23:21.8,14/11/2019,645417838.5,245406.7461,trader14,CustomerExpired,security492,Tradeweb,Sell,client193,0,0,0,0,0,-1,JP,JGB,JPY,JGB,JGB,Oct-30,01/02/2021,Floating,salesperson2,RealMoney
18:46.9,14/11/2019,196216415.5,92200.26399,trader14,TradedAwayTied,security49,Tradeweb,Sell,client193,0,0,0,1,0,-1,SG,EuroUSD,USD,BOND,CREDIT-AEJ,0-2,27/02/2038,Floating,salesperson7,RealMoney
23:10.3,14/11/2019,22550914.61,16518.89176,trader48,CoveredTied,security439,Bloomberg,Receive,client194,0,0,0,0,0,-1,FR,FRTR,EUR,EGB,INF-EMEA,3.5-5.5,01/03/2035,Floating,salesperson4,HedgeFund
07:19.3,14/11/2019,6820894.667,6514.448507,trader47,CoveredTied,security400,Bloomberg,Receive,client169,0,0,0,0,0,-1,[NULL],[NULL],JPY,IRS_JPY,[NULL],2-3.5,15/11/2025,Floating,salesperson9,RealMoney
11:21.8,14/11/2019,13644370.76,10980.05346,trader50,DealerRejected,security360,Tradeweb,Buy,client45,0,0,0,0,1,1,DE,EuroEUR,EUR,EGB,EGB,0-2,31/10/2046,Floating,salesperson5,HedgeFund
24:50.4,14/11/2019,5619249.916,5084.516216,trader47,CustomerExpired,security493,Bloomberg,Buy,client196,0,0,0,0,0,1,GB,[NULL],GBP,IRS_GBP,GILTS,Oct-30,30/04/2024,Floating,salesperson6,RealMoney
15:23.2,14/11/2019,617200.1878,589.4623462,trader47,CoveredTied,security400,Bloomberg,Buy,client169,0,0,0,0,0,1,ES,SPGB,EUR,EGB,EGB,Oct-30,15/11/2023,Floating,salesperson7,HedgeFund
20:15.6,14/11/2019,26572826.82,2526.925419,trader10,CustomerExpired,security227,Tradeweb,Sell,client128,0,0,0,0,0,-1,CA,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,Oct-30,07/06/2021,Floating,salesperson9,HedgeFund
13:38.7,14/11/2019,5483658.233,448.6629463,trader10,DoneTied,security105,Tradeweb,Receive,client128,0,1,0,0,0,-1,AU,ACGB,AUD,ACGB,JGB,3.5-5.5,01/12/2025,Floating,salesperson5,RealMoney
04:36.1,14/11/2019,735317.529,31.97032735,trader10,TradedAway,security74,Tradeweb,Buy,client128,0,0,1,0,0,1,DE,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,5.5-10,25/11/2025,Floating,salesperson0,RealMoney
26:00.6,14/11/2019,233710.2617,4.674205234,trader10,CustomerRejected,security350,Tradeweb,Buy,client128,0,0,0,0,0,1,ES,EuroEUR,EUR,EGB_INFLATION,INF-EMEA,5.5-10,15/10/2020,Floating,salesperson2,HedgeFund
14:51.9,14/11/2019,509124.2553,33.20375578,trader10,DoneTied,security494,Tradeweb,Pay,client128,0,1,0,0,0,1,JP,JGB,JPY,JGB,JGB,Oct-30,30/05/2044,Floating,salesperson9,HedgeFund
03:31.4,14/11/2019,11983972.97,11981.70018,trader47,TradedAwayTied,security71,Bloomberg,Buy,client195,0,0,0,1,0,1,BE,BGB,EUR,EGB,EGB,Oct-30,20/12/2035,Floating,salesperson1,HedgeFund
17:03.4,14/11/2019,14442174.54,1155.373963,trader10,DoneTied,security495,Tradeweb,Pay,client45,0,1,0,0,0,1,US,[NULL],USD,IrsImm,USD SWAPS,Oct-30,18/09/2019,Floating,salesperson3,HedgeFund
21:11.9,14/11/2019,90959247.86,16801.4725,trader10,CoveredTied,security496,Tradeweb,Pay,client45,0,0,0,0,0,1,DE,EuroEUR,EUR,EGB,EGB,3.5-5.5,30/04/2026,Floating,salesperson1,HedgeFund
20:17.9,14/11/2019,186546716.8,87656.37211,trader14,CoveredTied,security51,Bloomberg,Receive,client40,0,0,0,0,0,-1,US,TBOND,USD,TBOND,UST,3.5-5.5,15/05/2027,Floating,salesperson6,RealMoney
06:04.0,14/11/2019,31743950.02,13328.41042,trader10,Covered,security19,Tradeweb,Buy,client16,0,0,0,0,0,1,DE,EuroUSD,USD,MEDIUM-TERM-NOTE,FBG,2-3.5,01/04/2022,Floating,salesperson9,HedgeFund
15:54.2,14/11/2019,8433864.555,8432.265049,trader47,Covered,security71,Bloomberg,Buy,client195,0,0,0,0,0,1,ES,EuroEUR,EUR,BOND,FBG,0-2,01/03/2021,Floating,salesperson0,RealMoney
03:12.8,14/11/2019,31082076.72,3719.488514,trader10,DealerExpired,security160,Tradeweb,Buy,client45,0,0,0,0,0,1,PT,PGB,EUR,EGB,EGB,3.5-5.5,15/04/2022,Floating,salesperson6,HedgeFund
15:24.3,14/11/2019,143097036,54074.77995,trader10,DealerRejected,security208,Tradeweb,Sell,client45,0,0,0,0,1,-1,ES,SPGB,EUR,EGB,EGB,0-2,07/03/2022,Floating,salesperson4,HedgeFund
17:10.4,14/11/2019,1469069.953,590.3707886,trader53,CustomerRejected,security497,MarketAxess,Sell,client197,0,0,0,0,0,-1,DE,[NULL],GBP,MEDIUM-TERM-NOTE,FBG,0-2,15/09/2026,Floating,salesperson7,RealMoney
13:00.4,14/11/2019,2568450.719,1978.833641,trader47,Covered,security395,Tradeweb,Receive,client198,0,0,0,0,0,-1,HK,[NULL],USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,3.5-5.5,20/12/2045,Floating,salesperson6,RealMoney
03:02.6,14/11/2019,45966699.39,4371.172923,trader10,CustomerRejected,security227,Tradeweb,Sell,client128,0,0,0,0,0,-1,DE,EuroAUD,AUD,MEDIUM-TERM-NOTE,JGB,0-2,25/06/2032,Floating,salesperson6,HedgeFund
21:29.1,14/11/2019,274243.8328,5.484876656,trader10,DoneTied,security350,Tradeweb,Pay,client128,0,1,0,0,0,1,PT,PGB,EUR,EGB,EGB,Oct-30,22/11/2056,Floating,salesperson4,HedgeFund
15:21.4,14/11/2019,551891.7245,45.15477746,trader10,CustomerRejected,security105,Tradeweb,Receive,client128,0,0,0,0,0,-1,SI,EuroEUR,EUR,BOND,EGB,2-3.5,22/11/2042,Floating,salesperson8,RealMoney
21:28.7,14/11/2019,230742.9835,10.03230363,trader10,Covered,security74,Tradeweb,Receive,client128,0,0,0,0,0,-1,US,TBOND (IL),USD,TIPS-NOTE,INF-AMER,3.5-5.5,15/10/2019,Floating,salesperson4,RealMoney
07:05.9,14/11/2019,489529.8806,31.92586178,trader10,DealerRejected,security494,Tradeweb,Buy,client128,0,0,0,0,1,1,SG,EuroUSD,USD,BOND,CREDIT-AEJ,Oct-30,15/07/2022,Floating,salesperson3,RealMoney
21:50.8,14/11/2019,45834694.28,5484.885082,trader10,DoneTied,security160,Tradeweb,Sell,client45,0,1,0,0,0,-1,JP,JGB (Reopen),JPY,JGB,JGB,3.5-5.5,04/01/2039,Floating,salesperson6,RealMoney
20:43.1,14/11/2019,37721001.96,14254.34752,trader10,CustomerRejected,security208,Tradeweb,Receive,client45,0,0,0,0,0,-1,BE,BGB,EUR,EGB,INF-EMEA,2-3.5,31/10/2024,Floating,salesperson6,RealMoney
15:48.8,14/11/2019,223380540.1,178277.6364,trader51,TradedAway,security498,Bloomberg,Market,client199,0,0,1,0,0,[NULL],IT,BTPS,EUR,EGB,[NULL],5.5-10,05/02/2054,Floating,salesperson0,HedgeFund
25:19.5,14/11/2019,10119572.03,29843.42021,trader51,DealerRejected,security499,Bloomberg,Sell,client199,0,0,0,0,1,-1,US,TBOND,USD,TBOND,UST,0-2,30/01/2020,Floating,salesperson4,HedgeFund
21:20.9,14/11/2019,16496872.27,8526.29754,trader0,TradedAway,security420,Bondvision,Pay,client200,0,0,1,0,0,1,IE,IRISH,EUR,EGB,EGB,5.5-10,15/01/2026,Floating,salesperson6,HedgeFund
21:48.0,14/11/2019,7655852.794,7036.065534,trader47,DoneTied,security410,Tradeweb,Sell,client198,0,1,0,0,0,-1,AT,RAGB,EUR,EGB,EGB,30+,07/08/2019,Floating,salesperson9,HedgeFund
02:40.8,14/11/2019,2407422.88,1030.122558,trader23,DoneTied,security500,Bloomberg,Sell,client201,0,1,0,0,0,-1,SI,EuroEUR,EUR,BOND,EGB,2-3.5,20/09/2033,Floating,salesperson7,HedgeFund
00:10.2,14/11/2019,4772637.179,3464.672867,trader47,CoveredTied,security403,Bloomberg,Buy,client201,0,0,0,0,0,1,DE,EuroAUD,AUD,MEDIUM-TERM-NOTE,JGB,0-2,25/05/2026,Floating,salesperson2,RealMoney
21:22.2,14/11/2019,501013635,39914.08625,trader10,TradedAway,security501,Tradeweb,Market,client45,0,0,1,0,0,[NULL],DE,DBR,EUR,EGB,EGB,Oct-30,20/06/2028,Floating,salesperson2,RealMoney
07:41.9,14/11/2019,11120718.07,1954.607567,trader10,TradedAway,security243,Tradeweb,Pay,client45,0,0,1,0,0,1,DE,DBR,EUR,EGB,EGB,5.5-10,15/02/2048,Floating,salesperson6,RealMoney
23:55.2,14/11/2019,6612127.333,6378.606309,trader53,Done,security502,Bloomberg,Receive,client202,0,1,0,0,0,-1,JP,JTDB,JPY,JGB_BILLS,[NULL],0-2,19/02/2019,Floating,salesperson8,RealMoney
16:38.9,14/11/2019,1186619.222,229.3465723,trader10,Done,security2,Bloomberg,Receive,client2,0,1,0,0,0,-1,DE,EuroUSD,USD,BOND,FBG,2-3.5,18/02/2019,Floating,salesperson9,RealMoney
14:21.6,14/11/2019,62859779.85,51738.26175,trader47,CoveredTied,security503,Bloomberg,Receive,client194,0,0,0,0,0,-1,PH,EuroUSD,USD,BOND,CREDIT-AEJ,Oct-30,25/04/2020,Floating,salesperson0,RealMoney
01:29.0,14/11/2019,383632528.4,30562.72476,trader10,TradedAway,security501,Tradeweb,Receive,client45,0,0,1,0,0,-1,DE,EuroGBP,GBP,MEDIUM-TERM-NOTE,FBG,0-2,25/05/2023,Floating,salesperson1,RealMoney
21:29.0,14/11/2019,5639695.032,991.248093,trader10,DoneTied,security243,Tradeweb,Buy,client45,0,1,0,0,0,1,DE,EuroAUD,AUD,MEDIUM-TERM-NOTE,JGB,0-2,28/03/2019,Floating,salesperson3,RealMoney
09:15.1,14/11/2019,637450.7791,484.0029903,trader47,TradedAway,security225,Tradeweb,Receive,client100,0,0,1,0,0,-1,GB,UKT,GBP,GILTS,GILTS,30+,20/09/2019,Floating,salesperson1,HedgeFund
21:10.8,14/11/2019,1802302.39,364.2946454,trader54,TradedAway,security504,Bloomberg,Sell,client146,0,0,1,0,0,-1,AU,EuroUSD,USD,BOND,CREDIT-AEJ,5.5-10,21/05/2021,Floating,salesperson8,HedgeFund
03:55.4,14/11/2019,2303635.878,967.2332652,trader10,TradedAwayTied,security19,Tradeweb,Buy,client16,0,0,0,1,0,1,[NULL],[NULL],[NULL],[NULL],UST,0-2,30/04/2022,Floating,salesperson2,RealMoney
19:53.6,14/11/2019,161629367,161563.2545,trader47,Done,security71,Bloomberg,Receive,client195,0,1,0,0,0,-1,FR,FRTR,EUR,EGB,[NULL],Oct-30,15/07/2025,Floating,salesperson2,HedgeFund
07:10.1,14/11/2019,4470655.905,2933.470554,trader0,CoveredTied,security505,Tradeweb,Sell,client100,0,0,0,0,0,-1,EU,[NULL],EUR,IRS_EUR,[NULL],Oct-30,15/11/2040,Floating,salesperson7,HedgeFund
02:01.9,14/11/2019,94772.47665,268.4777523,trader47,TradedAway,security506,Tradeweb,Market,client11,0,0,1,0,0,[NULL],DE,EuroUSD,USD,BOND,FBG,0-2,15/05/2047,Floating,salesperson8,RealMoney
21:27.0,14/11/2019,396186916.4,396031.3797,trader47,CustomerRejected,security71,Tradeweb,Sell,client179,0,0,0,0,0,-1,JP,JGB (Reopen),JPY,JGB,JGB,2-3.5,20/06/2028,Floating,salesperson4,RealMoney
22:36.9,14/11/2019,622872.5243,1562.319294,trader47,DoneTied,security325,Tradeweb,Pay,client11,0,1,0,0,0,1,[NULL],[NULL],JPY,IRS_JPY,[NULL],2-3.5,22/10/2071,Floating,salesperson7,HedgeFund
31:40.8,14/11/2019,5193485.567,5727.512256,trader48,TradedAway,security507,Tradeweb,Receive,client57,0,0,1,0,0,-1,US,TBOND (IL),USD,TIPS-NOTE,INF-AMER,5.5-10,01/03/2067,Floating,salesperson1,RealMoney
07:12.8,14/11/2019,47185078.93,45055.79447,trader47,DoneTied,security400,Bloomberg,Pay,client169,0,1,0,0,0,1,JP,JGB (Reopen),JPY,JGB_INFLATION,JGB,5.5-10,20/06/2019,Floating,salesperson1,RealMoney
09:42.2,14/11/2019,4708654.793,3297.372514,trader47,DealerExpired,security508,Tradeweb,Sell,client107,0,0,0,0,0,-1,DE,EuroEUR,EUR,EGB,INF-EMEA,0-2,31/01/2029,Floating,salesperson4,RealMoney
26:16.1,14/11/2019,1524442.401,853.0686149,trader50,Done,security425,Tradeweb,Receive,client45,0,1,0,0,0,-1,JP,JPNCorp,JPY,BOND,[NULL],2-3.5,15/11/2039,Floating,salesperson6,HedgeFund
27:13.4,14/11/2019,1525083.897,869.2978213,trader10,CoveredTied,security299,Tradeweb,Pay,client11,0,0,0,0,0,1,FR,FRTR,EUR,EGB,[NULL],Oct-30,20/02/2028,Floating,salesperson5,HedgeFund
27:46.7,14/11/2019,90011550.28,89985.77394,trader47,CustomerRejected,security71,Bloomberg,Buy,client195,0,0,0,0,0,1,PT,PGB,EUR,EGB,EGB,Oct-30,30/07/2030,Floating,salesperson4,RealMoney
28:42.3,14/11/2019,2576529.917,497.6475229,trader10,CoveredTied,security2,Bloomberg,Receive,client133,0,0,0,0,0,-1,FR,FRTR,EUR,EGB,INF-EMEA,2-3.5,15/11/2043,Floating,salesperson9,HedgeFund
16:20.9,14/11/2019,135541.9871,63.65027908,trader50,CustomerExpired,security345,Bloomberg,Buy,client191,0,0,0,0,0,1,DE,EuroUSD,USD,BOND,FBG,5.5-10,12/02/2024,Floating,salesperson1,HedgeFund
23:40.2,14/11/2019,184983.9456,243.5321302,trader4,DealerRejected,security509,Bloomberg,Sell,client24,0,0,0,0,1,-1,DE,EuroAUD,AUD,MEDIUM-TERM-NOTE,$ BLOCK,0-2,15/02/2031,Floating,salesperson7,HedgeFund
08:15.3,14/11/2019,950103.0071,513.2139304,trader0,CoveredTied,security510,Tradeweb,Receive,client203,0,0,0,0,0,-1,FR,FRTR,EUR,EGB,EGB,3.5-5.5,20/06/2038,Floating,salesperson4,HedgeFund
08:09.4,14/11/2019,158322.4321,346.2558857,trader4,CoveredTied,security511,Bloomberg,Receive,client157,0,0,0,0,0,-1,US,TBOND,USD,NOTE,USD SWAPS,5.5-10,21/03/2029,Floating,salesperson2,HedgeFund
22:56.7,14/11/2019,27764067.31,1381.831083,trader27,TradedAway,security72,VOICE,Buy,client204,1,0,1,0,0,1,PT,PGB,EUR,EGB,EGB,0-2,01/06/2021,Floating,salesperson8,RealMoney
25:13.2,14/11/2019,145597671.1,25195.67698,trader10,Covered,security512,Bloomberg,Buy,client205,0,0,0,0,0,1,IT,BTPS,EUR,EGB,INF-EMEA,5.5-10,21/09/2027,Floating,salesperson4,HedgeFund
24:55.1,14/11/2019,1418066.149,993.1406027,trader47,CustomerRejected,security508,Bloomberg,Sell,client168,0,0,0,0,0,-1,AU,EuroAUD,AUD,BOND,$ BLOCK,5.5-10,22/06/2027,Floating,salesperson6,RealMoney
09:38.2,14/11/2019,4969558.507,4551.676552,trader0,CustomerRejected,security513,Tradeweb,Buy,client45,0,0,0,0,0,1,IE,IRISH,EUR,EGB,EGB,Oct-30,20/12/2035,Floating,salesperson6,HedgeFund
25:04.2,14/11/2019,3065899.857,4820.204155,trader55,TradedAway,security514,VOICE,Market,client206,1,0,1,0,0,[NULL],IT,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,Oct-30,31/07/2023,Floating,salesperson4,RealMoney
22:23.2,14/11/2019,22113978.68,6259.380407,trader10,DoneTied,security515,Tradeweb,Sell,client16,0,1,0,0,0,-1,EU,[NULL],EUR,IRS_EUR,[NULL],30+,22/07/2068,Floating,salesperson9,HedgeFund
05:07.1,14/11/2019,134572391.6,119387.3521,trader10,CustomerRejected,security75,Bloomberg,Buy,client2,0,0,0,0,0,1,PT,PGB,EUR,EGB,EGB,0-2,07/12/2030,Floating,salesperson4,RealMoney
17:27.0,14/11/2019,63759598.18,30518.98704,trader47,CustomerRejected,security361,Bloomberg,Receive,client169,0,0,0,0,0,-1,IE,IRISH,EUR,EGB,EGB,5.5-10,21/09/2027,Floating,salesperson9,HedgeFund
26:40.8,14/11/2019,980090375.9,5602256.831,trader47,Done,security372,Bloomberg,Sell,client207,0,1,0,0,0,-1,FR,FRTR,EUR,EGB,EGB,3.5-5.5,21/05/2028,Floating,salesperson4,RealMoney
29:19.3,14/11/2019,3375962.793,998.9614865,trader56,DoneTied,security516,Bloomberg,Buy,client161,0,1,0,0,0,1,US,[NULL],USD,IrsVanilla,USD SWAPS,2-3.5,11/03/2019,Floating,salesperson5,HedgeFund
15:28.5,14/11/2019,1652541.46,1567.375475,trader56,TradedAwayTied,security517,Bloomberg,Buy,client161,0,0,0,1,0,1,FR,FRTR,EUR,EGB,[NULL],Oct-30,13/05/2019,Floating,salesperson6,RealMoney
09:08.0,14/11/2019,2616491.312,2438.291423,trader4,CustomerRejected,security518,Bloomberg,Pay,client64,0,0,0,0,0,1,ID,EuroUSD,USD,BOND,CREDIT-AEJ,30+,05/02/2025,Floating,salesperson9,RealMoney
12:48.0,14/11/2019,68040.46436,148.3056882,trader4,CustomerRejected,security519,Tradeweb,Buy,client100,0,0,0,0,0,1,SI,EuroEUR,EUR,BOND,EGB,2-3.5,17/02/2045,Floating,salesperson7,HedgeFund
34:24.6,14/11/2019,1484328.643,2191.593419,trader47,DealerExpired,security422,Tradeweb,Buy,client45,0,0,0,0,0,1,DE,EuroEUR,EUR,EGB_INFLATION,INF-EMEA,5.5-10,01/03/2038,Floating,salesperson9,RealMoney
17:13.8,14/11/2019,9191351.266,20034.10306,trader4,Covered,security519,Tradeweb,Sell,client100,0,0,0,0,0,-1,ES,SPGB,EUR,EGB,EGB,3.5-5.5,02/05/2019,Floating,salesperson8,HedgeFund
12:16.2,14/11/2019,15794077.83,5393.74384,trader48,TradedAway,security520,Bloomberg,Buy,client208,0,0,1,0,0,1,DE,DBR,EUR,EGB,INF-EMEA,3.5-5.5,01/12/2026,Floating,salesperson5,HedgeFund
19:34.4,14/11/2019,463765500.4,463706.0907,trader47,CustomerRejected,security71,Bloomberg,Receive,client209,0,0,0,0,0,-1,DE,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,Oct-30,13/05/2019,Floating,salesperson1,RealMoney
30:13.3,14/11/2019,739554.0185,974.0731192,trader4,Covered,security509,Tradeweb,Pay,client173,0,0,0,0,0,1,US,TBOND (IL),USD,TIPS-BOND,INF-AMER,Oct-30,17/12/2024,Floating,salesperson1,RealMoney
10:52.5,14/11/2019,29700857.81,6400.088638,trader0,TradedAway,security353,Bloomberg,Pay,client158,0,0,1,0,0,1,DK,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,5.5-10,30/11/2021,Floating,salesperson2,RealMoney
18:10.8,14/11/2019,32411219.98,15053.98829,trader4,Covered,security521,Bloomberg,Receive,client210,0,0,0,0,0,-1,ES,SPGB,EUR,EGB,EGB,2-3.5,30/04/2021,Floating,salesperson9,RealMoney
09:28.6,14/11/2019,25800306.76,53379.40824,trader0,CustomerExpired,security522,Bloomberg,Sell,client211,0,0,0,0,0,-1,JP,EuroUSD,USD,BOND,[NULL],0-2,12/08/2019,Floating,salesperson2,HedgeFund
16:52.2,14/11/2019,2870701.896,1113.231021,trader48,DoneTied,security437,Bondvision,Receive,client200,0,1,0,0,0,-1,HK,EuroUSD,USD,BOND,CREDIT-AEJ,2-3.5,09/08/2019,Floating,salesperson6,RealMoney
27:53.8,14/11/2019,94237.94969,55.27617422,trader47,TradedAway,security523,Bondvision,Receive,client200,0,0,1,0,0,-1,NL,NETHER,EUR,EGB_BILLS,EUR BILLS,0-2,17/10/2022,Floating,salesperson9,HedgeFund
07:51.3,14/11/2019,1554447.133,225.07343,trader48,DealerExpired,security524,Bondvision,Sell,client200,0,0,0,0,0,-1,TR,EuroUSD,USD,BOND,EM CREDIT-EMEA,Oct-30,21/04/2033,Floating,salesperson7,RealMoney
18:10.8,14/11/2019,18424298.63,8722.921056,trader23,DealerRejected,security525,Bondvision,Pay,client200,0,0,0,0,1,1,TR,EuroUSD,USD,BOND,EM CREDIT-EMEA,Oct-30,05/08/2020,Floating,salesperson3,RealMoney
33:38.1,14/11/2019,3501198.561,1859.731175,trader48,CoveredTied,security526,Bondvision,Buy,client200,0,0,0,0,0,1,US,TBOND,USD,TBOND,UST,3.5-5.5,01/06/2026,Floating,salesperson3,HedgeFund
31:42.3,14/11/2019,1738087.239,960.8396741,trader0,DoneTied,security527,Bondvision,Pay,client200,0,1,0,0,0,1,NL,Samurai,JPY,BOND,[NULL],5.5-10,22/07/2047,Floating,salesperson1,HedgeFund
27:53.0,14/11/2019,1559044.77,270.5625459,trader0,CoveredTied,security389,Bondvision,Receive,client200,0,0,0,0,0,-1,IE,IRISH,EUR,EGB,EGB,Oct-30,30/11/2020,Floating,salesperson8,RealMoney
34:33.2,14/11/2019,560111.2889,129.5517295,trader0,TradedAwayTied,security346,Bondvision,Buy,client200,0,0,0,1,0,1,SNAT,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,5.5-10,15/08/2023,Floating,salesperson7,RealMoney
10:46.9,14/11/2019,313765.8574,25.94608434,trader0,TradedAway,security451,Bondvision,Receive,client200,0,0,1,0,0,-1,US,TSTRIP,USD,TSTRIP,UST,Oct-30,07/03/2019,Floating,salesperson3,HedgeFund
14:16.3,14/11/2019,1197670.118,475.8592782,trader23,CustomerRejected,security528,Bondvision,Receive,client200,0,0,0,0,0,-1,ID,INDON,IDO,BOND,[NULL],Oct-30,15/08/2020,Floating,salesperson9,HedgeFund
